0  0.0
2  0.18562507884445567
4  0.11079222909045036
6  0.05796013624321938
8  0.032720449098019425
10  0.020818090071906145
12  0.014702914091081116
14  0.010587233505739877
16  0.00778352466254573
18  0.005727261258988268
20  0.004689668222530591
22  0.0035038476094361045
24  0.0029267061940204363
26  0.0023653336697363444
28  0.0021445691938942854
30  0.001964803834994323
32  0.001684117572852277
34  0.001308817963920777
36  0.0011258988267944998
38  0.0010375930364576764
40  7.569067743156302E-4
42  7.632143307682603E-4
44  6.52832092847231E-4
46  5.26680963794626E-4
48  5.172196291156806E-4
50  4.162987258735966E-4
52  3.8160716538413017E-4
54  3.437618266683487E-4
56  2.9014759682099154E-4
58  3.090702661788823E-4
60  2.1445691938942854E-4
62  3.4060804844203354E-4
64  2.1761069761574365E-4
66  1.8291913712627727E-4
68  1.4192002018418066E-4
70  1.4507379841049577E-4
72  1.5138135486312602E-4
74  1.1668979437365965E-4
76  1.1668979437365965E-4
78  9.77671250157689E-5
80  1.0407468146839915E-4
82  7.569067743156301E-5
84  7.253689920524788E-5
86  4.4152895168411754E-5
88  5.046045162104201E-5
90  5.676800807367226E-5
92  2.5230225810521005E-5
94  3.7845338715781505E-5
96  3.469156048946638E-5
98  3.7845338715781505E-5
100  3.1537782263151255E-5
102  4.4152895168411754E-5
104  4.4152895168411754E-5
106  3.1537782263151255E-5
108  2.5230225810521005E-5
110  1.5768891131575628E-5
112  2.2076447584205877E-5
114  6.307556452630251E-5
116  5.046045162104201E-5
118  3.1537782263151255E-5
120  2.5230225810521005E-5
122  2.5230225810521005E-5
124  1.5768891131575628E-5
126  1.8922669357890752E-5
128  1.8922669357890752E-5
130  2.5230225810521005E-5
132  2.5230225810521005E-5
134  1.5768891131575628E-5
136  1.8922669357890752E-5
138  1.2615112905260503E-5
140  1.5768891131575628E-5
142  9.461334678945376E-6
144  9.461334678945376E-6
146  1.2615112905260503E-5
148  9.461334678945376E-6
150  1.2615112905260503E-5
152  9.461334678945376E-6
154  0.0
156  1.5768891131575628E-5
158  3.1537782263151257E-6
160  1.5768891131575628E-5
162  6.307556452630251E-6
164  9.461334678945376E-6
166  0.0
168  6.307556452630251E-6
170  6.307556452630251E-6
172  9.461334678945376E-6
174  6.307556452630251E-6
176  3.1537782263151257E-6
178  3.1537782263151257E-6
180  3.1537782263151257E-6
182  6.307556452630251E-6
184  3.1537782263151257E-6
186  0.0
188  3.1537782263151257E-6
190  3.1537782263151257E-6
192  0.0
194  0.0
196  0.0
198  0.0
200  3.1537782263151257E-6
202  0.0
204  0.0
206  0.0
208  3.1537782263151257E-6
210  0.0
212  0.0
214  0.0
216  0.0
218  6.307556452630251E-6
220  0.0
222  0.0
224  0.0
226  0.0
228  0.0
230  3.1537782263151257E-6
232  0.0
234  0.0
236  0.0
238  0.0
240  0.0
242  0.0
244  3.1537782263151257E-6
246  0.0
248  0.0
250  0.0
252  0.0
254  0.0
256  0.0
258  0.0
260  0.0
262  0.0
264  3.1537782263151257E-6
266  0.0
268  0.0
270  0.0
272  0.0
274  0.0
276  0.0
278  0.0
280  0.0
282  0.0
284  0.0
286  0.0
288  0.0
290  3.1537782263151257E-6
292  0.0
294  0.0
296  3.1537782263151257E-6
298  0.0
300  0.0
302  0.0
304  0.0
306  0.0
308  0.0
310  0.0
312  0.0
314  0.0
316  0.0
318  0.0
320  0.0
322  0.0
324  0.0
326  0.0
328  0.0
330  0.0
332  0.0
334  0.0
336  0.0
338  0.0
340  0.0
342  0.0
